datetime,LWIN,RH,SWIN,T,TP,WD,WS
2016-08-04 09:00:00,782.856,83.092,2547.654,278.921,0.001,231.894,0.434
2016-08-04 12:00:00,876.065,91.184,791.547,278.589,0.002,238.126,1.070
2016-08-04 15:00:00,938.636,97.806,35.323,277.635,0.000,251.612,0.536
2016-08-04 18:00:00,882.082,101.293,0.000,276.963,0.001,213.859,0.508
2016-08-04 21:00:00,934.891,95.749,0.000,276.567,0.001,298.057,0.315
2016-08-05 00:00:00,882.755,94.008,1.771,276.594,0.000,337.790,0.260
2016-08-05 03:00:00,854.996,85.181,788.183,277.357,0.000,3.823,0.800
2016-08-05 06:00:00,816.816,83.525,2729.192,279.176,0.000,197.643,0.966
2016-08-05 09:00:00,898.085,89.784,2314.349,279.260,0.002,222.677,1.432
2016-08-05 12:00:00,963.187,85.947,704.281,278.311,0.003,230.672,1.064
2016-08-05 15:00:00,883.169,94.463,32.065,277.477,0.000,245.229,0.743
2016-08-05 18:00:00,876.035,99.012,0.000,276.794,0.000,248.555,0.830
2016-08-05 21:00:00,916.191,96.985,0.000,276.174,0.000,310.348,0.448
2016-08-06 00:00:00,951.593,88.870,1.508,276.338,0.000,31.286,0.467
2016-08-06 03:00:00,912.553,81.591,631.015,277.186,0.000,28.214,0.522
2016-08-06 06:00:00,846.001,75.842,2596.116,278.438,0.000,187.783,1.528
2016-08-06 09:00:00,785.930,82.754,2321.241,278.580,0.002,199.344,1.631
2016-08-06 12:00:00,891.673,85.758,782.209,278.265,0.002,238.871,1.202
2016-08-06 15:00:00,908.307,91.213,36.836,277.427,0.001,220.955,1.014
2016-08-06 18:00:00,953.701,95.439,0.000,276.707,0.000,221.822,1.156
2016-08-06 21:00:00,925.903,94.578,0.000,276.252,0.000,214.202,0.252
2016-08-07 00:00:00,906.366,89.669,1.419,276.447,0.000,170.100,0.066
2016-08-07 03:00:00,860.221,83.285,735.702,277.141,0.000,174.167,0.648
2016-08-07 06:00:00,835.964,78.569,2455.391,278.373,0.001,179.285,1.077
2016-08-07 09:00:00,829.773,83.801,2364.107,278.921,0.002,219.151,1.543
2016-08-07 12:00:00,878.890,88.908,776.419,277.939,0.002,224.578,1.676
2016-08-07 15:00:00,905.693,96.565,34.765,276.933,0.002,208.559,1.285
2016-08-07 18:00:00,925.160,96.389,0.000,276.534,0.000,198.386,0.726
2016-08-07 21:00:00,920.785,97.006,0.000,275.947,0.000,208.520,0.310
2016-08-08 00:00:00,842.982,91.885,1.398,276.023,0.000,327.292,0.274
2016-08-08 03:00:00,856.619,81.655,768.029,277.224,0.000,54.081,0.362
2016-08-08 06:00:00,837.294,75.530,2460.955,278.462,0.001,188.112,0.967
2016-08-08 09:00:00,870.640,80.944,1978.296,278.355,0.002,210.915,1.661
2016-08-08 12:00:00,886.091,87.549,759.817,277.679,0.001,211.448,2.013
2016-08-08 15:00:00,924.125,93.101,32.569,276.955,0.001,222.918,1.082
2016-08-08 18:00:00,861.049,98.225,0.000,276.427,0.000,195.736,1.221
2016-08-08 21:00:00,898.726,97.394,0.000,276.080,0.001,196.880,1.042
2016-08-09 00:00:00,956.371,91.683,0.606,276.113,0.000,261.243,0.326
2016-08-09 03:00:00,882.493,83.328,654.116,277.200,0.000,172.964,1.140
2016-08-09 06:00:00,800.008,84.857,2349.511,277.511,0.001,188.205,1.504
2016-08-09 09:00:00,890.540,88.294,2139.377,277.784,0.002,200.733,1.997
2016-08-09 12:00:00,930.790,94.811,689.530,277.118,0.002,207.312,2.263
2016-08-09 15:00:00,922.862,99.034,34.730,276.301,0.001,198.539,1.864
2016-08-09 18:00:00,941.082,100.149,0.000,275.675,0.001,189.536,1.673
2016-08-09 21:00:00,951.780,96.672,0.000,275.655,0.002,201.726,0.794
2016-08-10 00:00:00,964.420,94.486,0.605,275.652,0.001,180.120,0.836
2016-08-10 03:00:00,935.164,90.105,368.348,276.236,0.001,187.308,1.417
2016-08-10 06:00:00,905.294,91.168,1853.636,277.101,0.002,193.131,1.550
2016-08-10 09:00:00,861.536,94.507,2291.455,277.102,0.002,199.440,1.712
2016-08-10 12:00:00,938.692,98.512,550.413,276.769,0.002,217.875,1.730
2016-08-10 15:00:00,934.611,99.181,31.364,276.510,0.001,211.242,1.386
2016-08-10 18:00:00,948.555,101.244,0.000,276.315,0.001,222.295,1.354
2016-08-10 21:00:00,960.858,101.297,0.000,275.869,0.001,234.258,0.555
2016-08-11 00:00:00,937.335,97.403,0.926,276.058,0.000,252.690,0.465
2016-08-11 03:00:00,934.917,88.790,502.824,276.821,0.000,21.523,0.085
2016-08-11 06:00:00,866.431,87.019,2060.124,277.824,0.001,208.970,1.478
2016-08-11 09:00:00,859.662,90.852,2013.445,278.093,0.002,209.186,1.751
2016-08-11 12:00:00,901.045,96.589,717.082,277.780,0.003,208.559,2.086
2016-08-11 15:00:00,956.482,100.516,23.439,276.983,0.001,219.147,1.629
2016-08-11 18:00:00,930.964,102.222,0.000,276.628,0.001,253.344,0.784
2016-08-11 21:00:00,932.539,100.108,0.000,276.407,0.000,322.630,0.536
2016-08-12 00:00:00,861.139,93.588,0.950,276.187,0.000,17.955,0.461
2016-08-12 03:00:00,878.807,82.499,723.031,277.443,0.000,82.720,0.430
2016-08-12 06:00:00,874.432,78.442,2589.842,278.815,0.001,198.617,0.918
2016-08-12 09:00:00,847.502,83.984,2367.327,278.639,0.003,211.711,1.151
2016-08-12 12:00:00,902.777,88.964,728.886,278.129,0.001,234.007,1.709
2016-08-12 15:00:00,930.421,97.066,24.992,277.372,0.000,226.146,0.646
2016-08-12 18:00:00,925.345,100.352,0.000,276.919,0.000,257.714,0.783
2016-08-12 21:00:00,921.612,98.280,0.000,276.843,0.000,303.323,0.456
2016-08-13 00:00:00,927.736,93.443,0.641,277.013,0.000,173.437,0.163
2016-08-13 03:00:00,852.361,84.045,743.686,277.627,0.000,206.030,0.587
2016-08-13 06:00:00,887.624,81.797,2216.210,278.678,0.001,198.414,1.424
2016-08-13 09:00:00,882.765,80.132,2128.226,278.967,0.002,213.465,1.503
2016-08-13 12:00:00,937.920,90.811,657.715,278.441,0.002,226.076,1.811
2016-08-13 15:00:00,959.726,94.758,26.940,278.115,0.001,226.578,1.266
2016-08-13 18:00:00,981.610,98.513,0.000,277.261,0.000,236.411,0.924
2016-08-13 21:00:00,974.340,95.718,0.000,276.873,0.000,262.591,0.613
2016-08-14 00:00:00,958.115,94.174,0.515,276.914,0.000,251.723,0.589
2016-08-14 03:00:00,887.978,87.384,666.242,277.424,0.000,178.627,0.439
2016-08-14 06:00:00,885.140,80.258,2117.926,278.333,0.002,207.691,0.873
2016-08-14 09:00:00,892.068,81.792,2150.829,278.403,0.002,223.556,1.216
2016-08-14 12:00:00,908.316,89.192,693.206,278.370,0.002,219.709,1.177
2016-08-14 15:00:00,846.234,95.503,30.368,277.820,0.000,215.857,1.120
2016-08-14 18:00:00,952.455,97.607,0.000,277.469,0.001,228.146,0.832
2016-08-14 21:00:00,945.993,99.121,0.000,276.986,0.001,224.472,0.997
2016-08-15 00:00:00,951.893,94.044,0.388,276.694,0.000,206.728,1.180
2016-08-15 03:00:00,924.262,90.312,497.709,277.172,0.001,173.979,0.836
2016-08-15 06:00:00,911.498,85.138,1561.513,277.926,0.002,188.053,1.658
2016-08-15 09:00:00,888.725,88.400,2152.386,277.697,0.002,195.072,1.673
2016-08-15 12:00:00,941.860,87.134,612.914,277.781,0.003,208.464,0.901
2016-08-15 15:00:00,906.350,93.288,26.218,276.972,0.001,200.386,1.117
2016-08-15 18:00:00,949.179,100.366,0.000,276.275,0.000,191.866,1.215
2016-08-15 21:00:00,939.749,99.443,0.000,276.190,0.001,156.677,0.590
2016-08-16 00:00:00,917.211,95.294,0.387,276.627,0.000,143.719,0.555
2016-08-16 03:00:00,823.347,91.801,744.739,276.672,0.000,173.769,1.060
2016-08-16 06:00:00,826.206,90.857,2453.922,277.431,0.001,200.518,2.049
2016-08-16 09:00:00,871.917,90.681,2107.599,277.497,0.002,213.972,1.650
2016-08-16 12:00:00,976.896,92.829,626.651,277.122,0.004,207.207,2.009
2016-08-16 15:00:00,930.707,96.925,16.214,276.762,0.001,199.095,1.214
2016-08-16 18:00:00,924.227,99.692,0.000,276.202,0.001,205.021,1.389
2016-08-16 21:00:00,973.871,99.583,0.000,275.627,0.002,215.111,0.557
2016-08-17 00:00:00,937.345,90.502,0.344,275.931,0.001,23.683,0.358
2016-08-17 03:00:00,843.519,87.797,750.433,276.427,0.000,297.924,0.318
2016-08-17 06:00:00,849.953,83.087,2318.177,277.594,0.001,229.555,1.070
2016-08-17 09:00:00,881.654,91.890,2154.552,277.488,0.002,226.090,1.146
2016-08-17 12:00:00,936.918,93.312,656.557,277.808,0.001,228.836,0.877
2016-08-17 15:00:00,935.480,95.923,23.822,276.799,0.001,222.191,1.396
2016-08-17 18:00:00,925.554,98.010,0.000,276.532,0.000,268.121,0.464
2016-08-17 21:00:00,915.620,95.424,0.000,276.488,0.000,302.026,0.609
2016-08-18 00:00:00,881.189,90.476,0.382,276.677,0.000,13.671,1.029
2016-08-18 03:00:00,844.928,82.571,660.734,277.194,0.000,66.890,0.873
2016-08-18 06:00:00,827.477,81.788,2425.416,277.925,0.001,177.717,1.031
2016-08-18 09:00:00,794.074,87.826,2073.734,278.426,0.002,201.362,1.268
2016-08-18 12:00:00,883.625,88.000,687.348,277.725,0.002,200.916,0.876
2016-08-18 15:00:00,911.414,92.301,23.950,277.367,0.001,212.252,0.761
2016-08-18 18:00:00,882.207,97.446,0.000,276.705,0.000,222.882,0.253
2016-08-18 21:00:00,918.943,95.906,0.000,276.150,0.000,119.785,0.063
2016-08-19 00:00:00,907.816,91.626,0.339,275.781,0.000,167.097,0.370
2016-08-19 03:00:00,924.769,85.870,674.319,276.827,0.000,109.904,0.345
2016-08-19 06:00:00,808.603,81.393,2736.312,278.389,0.001,188.444,1.491
2016-08-19 09:00:00,876.246,82.807,2253.178,278.807,0.002,185.219,1.056
2016-08-19 12:00:00,940.218,91.064,654.061,277.379,0.003,202.074,1.944
2016-08-19 15:00:00,955.661,92.283,19.309,277.132,0.000,199.620,0.378
2016-08-19 18:00:00,942.100,94.626,0.000,276.875,0.000,141.617,0.676
2016-08-19 21:00:00,924.526,96.282,0.000,276.346,0.000,102.074,0.537
2016-08-20 00:00:00,866.280,86.433,0.329,276.569,0.000,99.879,0.747
2016-08-20 03:00:00,876.793,72.152,711.339,277.809,0.000,115.741,0.898
2016-08-20 06:00:00,817.348,62.505,2621.022,279.295,0.001,176.915,1.789
2016-08-20 09:00:00,775.324,70.779,2460.479,279.369,0.001,197.164,1.785
2016-08-20 12:00:00,777.449,77.063,674.158,278.677,0.000,215.500,1.321
2016-08-20 15:00:00,864.081,82.424,26.133,277.888,0.000,200.744,0.360
2016-08-20 18:00:00,802.715,82.225,0.000,277.326,0.000,304.954,0.228
2016-08-20 21:00:00,809.223,77.944,0.000,277.257,0.000,19.706,0.482
2016-08-21 00:00:00,823.923,68.753,0.320,277.765,0.000,59.933,0.839
2016-08-21 03:00:00,815.167,60.557,741.506,278.267,0.000,151.078,0.780
2016-08-21 06:00:00,727.941,64.723,2727.400,279.539,0.000,203.630,1.762
2016-08-21 09:00:00,811.228,80.917,2432.778,278.998,0.001,227.354,1.518
2016-08-21 12:00:00,867.844,85.618,684.101,278.496,0.001,217.526,0.836
2016-08-21 15:00:00,925.279,95.657,18.283,277.815,0.001,210.310,0.786
2016-08-21 18:00:00,874.921,99.799,0.000,277.451,0.000,293.022,0.361
2016-08-21 21:00:00,847.419,99.802,0.000,277.007,0.001,294.395,0.723
2016-08-22 00:00:00,908.549,93.051,0.211,276.717,0.000,28.605,0.762
2016-08-22 03:00:00,894.857,83.298,531.283,277.480,0.000,13.934,0.896
2016-08-22 06:00:00,856.532,89.208,2421.456,278.700,0.001,205.995,0.829
2016-08-22 09:00:00,887.843,87.216,2275.476,278.559,0.002,218.366,1.884
2016-08-22 12:00:00,949.976,91.915,515.013,277.463,0.004,226.078,0.466
2016-08-22 15:00:00,926.093,94.708,18.912,276.986,0.000,356.531,0.254
2016-08-22 18:00:00,888.910,92.853,0.000,277.006,0.000,159.656,0.240
2016-08-22 21:00:00,827.672,96.661,0.000,276.357,0.000,51.502,0.286
2016-08-23 00:00:00,860.945,90.777,0.202,276.327,0.000,90.925,0.725
2016-08-23 03:00:00,877.009,89.582,671.153,276.336,0.000,119.778,0.692
2016-08-23 06:00:00,884.647,77.635,2421.361,278.001,0.001,192.298,1.234
2016-08-23 09:00:00,817.887,81.645,2358.674,278.944,0.001,212.062,1.076
2016-08-23 12:00:00,890.749,84.793,657.559,277.792,0.002,221.208,1.478
2016-08-23 15:00:00,902.449,91.376,19.076,276.865,0.000,197.410,0.495
2016-08-23 18:00:00,850.267,95.779,0.000,276.195,0.000,328.126,0.344
2016-08-23 21:00:00,945.103,89.789,0.000,276.074,0.000,148.033,0.306
2016-08-24 00:00:00,922.495,86.498,0.193,275.910,0.000,174.061,0.659
2016-08-24 03:00:00,874.531,80.862,668.929,276.586,0.000,209.108,0.343
2016-08-24 06:00:00,763.299,81.286,2562.054,277.788,0.001,204.011,1.001
2016-08-24 09:00:00,909.574,85.082,1928.481,277.965,0.003,217.255,1.419
2016-08-24 12:00:00,896.575,91.242,651.997,277.067,0.002,207.374,0.954
2016-08-24 15:00:00,942.882,91.349,17.432,277.073,0.000,201.786,0.556
2016-08-24 18:00:00,868.720,101.676,0.000,276.245,0.000,211.955,0.694
2016-08-24 21:00:00,925.089,96.810,0.000,276.020,0.001,193.449,1.006
2016-08-25 00:00:00,913.451,99.589,0.121,275.280,0.000,177.865,1.070
2016-08-25 03:00:00,879.069,93.019,525.339,275.866,0.001,185.762,0.988
2016-08-25 06:00:00,838.229,83.368,2170.688,277.221,0.002,205.050,1.643
2016-08-25 09:00:00,860.081,84.967,2192.544,277.764,0.002,228.277,1.749
2016-08-25 12:00:00,848.815,94.342,660.178,277.076,0.002,214.265,1.667
2016-08-25 15:00:00,841.400,95.512,20.688,276.331,0.000,212.135,0.977
2016-08-25 18:00:00,886.402,99.025,0.000,275.707,0.000,202.624,1.094
2016-08-25 21:00:00,931.327,95.097,0.000,275.112,0.000,262.882,0.359
2016-08-26 00:00:00,919.617,92.150,0.085,274.734,0.000,210.326,0.228
2016-08-26 03:00:00,824.746,88.461,657.921,275.636,0.000,164.022,1.096
2016-08-26 06:00:00,890.362,75.557,2279.681,277.332,0.001,189.738,1.596
2016-08-26 09:00:00,877.132,87.360,2063.358,277.218,0.003,210.349,1.994
2016-08-26 12:00:00,860.972,85.803,653.901,276.604,0.001,204.812,0.547
2016-08-26 15:00:00,884.568,91.753,18.507,276.201,0.000,187.928,0.428
2016-08-26 18:00:00,834.239,100.556,0.000,275.343,0.000,178.107,0.697
2016-08-26 21:00:00,894.899,103.931,0.000,274.608,0.000,193.658,1.113
2016-08-27 00:00:00,926.044,97.446,0.076,274.583,0.000,182.547,0.536
2016-08-27 03:00:00,854.578,85.910,679.517,275.393,0.000,168.192,0.957
2016-08-27 06:00:00,768.652,77.718,2489.649,276.467,0.001,201.173,2.038
2016-08-27 09:00:00,828.356,83.274,2085.690,277.014,0.001,214.795,1.865
2016-08-27 12:00:00,900.817,85.940,649.298,276.977,0.001,212.444,1.228
2016-08-27 15:00:00,798.980,90.010,19.698,276.446,0.000,210.182,0.586
2016-08-27 18:00:00,772.679,90.929,0.000,275.683,0.000,225.224,0.726
2016-08-27 21:00:00,901.720,88.355,0.000,274.832,0.000,239.232,0.349
2016-08-28 00:00:00,915.420,83.306,0.065,274.421,0.000,123.491,0.273
2016-08-28 03:00:00,897.451,75.333,611.425,275.411,0.000,332.189,0.041
2016-08-28 06:00:00,794.085,67.637,2495.659,277.462,0.000,215.717,1.222
2016-08-28 09:00:00,761.422,79.462,2234.187,277.895,0.000,218.996,1.394
2016-08-28 12:00:00,808.027,83.092,638.459,277.754,0.001,228.647,1.507
2016-08-28 15:00:00,832.826,91.100,16.977,276.728,0.000,258.691,0.571
2016-08-28 18:00:00,886.071,97.329,0.000,276.161,0.000,264.045,0.826
2016-08-28 21:00:00,836.726,94.120,0.000,275.843,0.000,321.824,0.663
2016-08-29 00:00:00,929.962,83.797,0.043,275.618,0.000,336.692,0.754
2016-08-29 03:00:00,901.876,81.608,564.945,276.090,0.000,344.979,0.395
2016-08-29 06:00:00,839.621,65.799,2517.814,278.366,0.000,236.169,0.853
2016-08-29 09:00:00,789.852,77.879,2240.688,278.383,0.001,216.052,1.361
2016-08-29 12:00:00,824.749,86.599,623.790,277.772,0.001,228.677,1.546
2016-08-29 15:00:00,907.139,93.594,14.695,277.013,0.000,223.327,0.920
2016-08-29 18:00:00,852.450,98.765,0.000,276.184,0.000,259.891,0.453
2016-08-29 21:00:00,942.205,101.805,0.000,275.626,0.000,237.675,0.652
2016-08-30 00:00:00,870.466,96.331,0.012,275.716,0.000,76.672,0.153
2016-08-30 03:00:00,804.280,86.392,674.541,276.535,0.000,148.000,0.688
2016-08-30 06:00:00,760.185,83.570,2376.023,276.851,0.001,190.282,1.495
2016-08-30 09:00:00,886.024,83.660,1703.280,277.131,0.002,208.064,1.859
2016-08-30 12:00:00,879.385,90.772,578.856,276.990,0.001,211.622,1.936
2016-08-30 15:00:00,900.448,99.674,12.742,276.164,0.000,197.849,0.947
2016-08-30 18:00:00,922.364,102.688,0.000,275.788,0.001,190.153,1.599
2016-08-30 21:00:00,949.787,102.995,0.000,275.598,0.001,205.813,1.222
2016-08-31 00:00:00,940.562,101.744,0.000,275.508,0.002,203.018,1.065
2016-08-31 03:00:00,940.624,98.029,253.604,276.361,0.001,212.207,1.070
2016-08-31 06:00:00,928.346,97.100,1061.487,277.038,0.002,220.734,1.715
2016-08-31 09:00:00,906.982,94.272,1877.373,277.014,0.002,217.951,1.047
2016-08-31 12:00:00,871.499,92.378,569.966,276.836,0.001,222.954,1.008
2016-08-31 15:00:00,870.663,98.147,13.766,276.323,0.000,213.969,1.127
2016-08-31 18:00:00,839.043,100.525,0.000,275.926,0.000,240.013,0.599
2016-08-31 21:00:00,931.552,97.989,0.000,275.459,0.000,240.624,0.264
2016-09-01 00:00:00,982.769,94.904,0.000,277.286,0.000,82.643,8.981
2016-09-01 03:00:00,926.208,85.785,449.875,278.434,0.000,80.269,9.016
2016-09-01 06:00:00,900.802,83.327,2093.871,279.457,0.001,86.439,8.529
2016-09-01 09:00:00,880.582,89.840,2081.172,279.383,0.001,86.450,8.077
2016-09-01 12:00:00,949.630,95.887,492.034,279.004,0.001,82.796,8.173
2016-09-01 15:00:00,858.956,96.085,14.486,278.311,0.000,83.878,9.080
2016-09-01 18:00:00,965.588,96.015,0.000,278.191,0.000,82.963,8.988
2016-09-01 21:00:00,956.715,94.627,0.000,277.881,0.000,81.213,9.051
2016-09-02 00:00:00,873.441,93.063,0.000,277.682,0.000,82.435,8.761
2016-09-02 03:00:00,924.017,86.503,609.369,278.512,0.000,80.096,9.057
2016-09-02 06:00:00,826.931,77.139,2342.460,280.036,0.001,86.525,8.722
2016-09-02 09:00:00,851.922,88.524,2086.241,279.693,0.001,87.358,8.473
2016-09-02 12:00:00,958.314,93.853,585.419,279.822,0.001,88.666,8.513
2016-09-02 15:00:00,1008.702,94.469,8.557,279.486,0.001,87.164,8.806
2016-09-02 18:00:00,1014.959,95.924,0.000,278.760,0.003,82.912,8.955
2016-09-02 21:00:00,1034.620,94.178,0.000,279.107,0.002,81.205,9.448
2016-09-03 00:00:00,988.906,93.845,0.000,278.685,0.001,83.873,9.352
2016-09-03 03:00:00,921.681,92.913,550.580,278.773,0.001,86.094,9.225
2016-09-03 06:00:00,938.718,87.923,2022.400,279.536,0.002,88.991,8.737
2016-09-03 09:00:00,971.925,89.739,1675.284,279.680,0.002,89.713,8.291
2016-09-03 12:00:00,984.579,96.087,544.153,279.226,0.001,87.197,8.463
2016-09-03 15:00:00,992.426,96.113,7.798,278.978,0.000,87.222,9.346
2016-09-03 18:00:00,985.905,96.419,0.000,278.495,0.000,86.913,9.532
2016-09-03 21:00:00,978.070,97.459,0.000,277.910,0.002,86.417,9.964
2016-09-04 00:00:00,964.599,99.859,0.000,277.139,0.004,86.167,10.295
2016-09-04 03:00:00,988.111,99.470,326.352,277.228,0.005,86.959,10.257
2016-09-04 06:00:00,952.874,101.384,1260.799,277.859,0.004,87.798,9.704
2016-09-04 09:00:00,968.510,94.457,944.779,278.402,0.002,87.810,9.245
2016-09-04 12:00:00,961.001,90.028,466.649,278.605,0.001,84.967,9.074
2016-09-04 15:00:00,948.897,93.808,9.163,278.137,0.000,84.480,9.815
2016-09-04 18:00:00,882.296,97.985,0.000,277.821,0.000,83.806,9.396
2016-09-04 21:00:00,936.076,95.419,0.000,277.398,0.000,82.754,9.845
2016-09-05 00:00:00,980.272,93.068,0.000,277.615,0.000,84.572,9.742
2016-09-05 03:00:00,917.136,87.658,659.915,278.184,0.000,84.778,9.232
2016-09-05 06:00:00,868.136,88.802,2471.120,279.020,0.000,88.325,9.074
2016-09-05 09:00:00,914.856,92.394,1869.204,279.328,0.002,86.672,8.606
2016-09-05 12:00:00,928.755,88.990,578.140,279.041,0.001,87.614,8.594
2016-09-05 15:00:00,926.037,92.716,8.606,278.224,0.000,84.358,9.609
2016-09-05 18:00:00,943.616,93.603,0.000,277.516,0.000,85.037,9.593
2016-09-05 21:00:00,977.637,94.311,0.000,277.150,0.000,84.191,9.532
2016-09-06 00:00:00,985.723,93.846,0.000,277.156,0.000,85.022,9.204
2016-09-06 03:00:00,915.000,86.348,610.216,278.030,0.000,83.683,9.227
2016-09-06 06:00:00,874.872,87.567,1958.743,278.451,0.001,87.732,8.837
2016-09-06 09:00:00,930.740,95.009,1769.430,278.933,0.002,88.179,8.366
2016-09-06 12:00:00,978.928,95.740,494.715,278.692,0.001,86.998,8.649
2016-09-06 15:00:00,989.652,99.344,6.942,278.296,0.000,86.069,9.117
2016-09-06 18:00:00,956.754,99.231,0.000,278.069,0.000,83.940,9.230
2016-09-06 21:00:00,944.326,99.978,0.000,277.467,0.000,83.853,8.889
2016-09-07 00:00:00,991.641,94.371,0.000,277.370,0.000,84.997,9.690
2016-09-07 03:00:00,882.469,92.533,642.088,277.529,0.000,84.823,9.343
2016-09-07 06:00:00,951.105,89.472,1860.729,278.450,0.001,89.449,9.014
2016-09-07 09:00:00,927.507,90.461,2023.283,279.183,0.002,86.794,8.416
2016-09-07 12:00:00,958.644,93.517,499.791,277.982,0.001,85.764,8.580
2016-09-07 15:00:00,953.189,100.027,5.949,277.566,0.000,85.539,9.159
2016-09-07 18:00:00,919.632,95.304,0.000,277.744,0.000,82.771,9.212
2016-09-07 21:00:00,927.814,96.349,0.000,277.052,0.000,82.671,9.140
2016-09-08 00:00:00,932.961,91.672,0.000,277.064,0.000,82.118,9.513
2016-09-08 03:00:00,923.836,86.907,603.230,277.605,0.000,83.368,9.458
2016-09-08 06:00:00,847.177,81.272,2361.306,278.807,0.001,88.097,9.040
2016-09-08 09:00:00,818.200,80.838,2110.058,279.402,0.001,84.625,8.609
2016-09-08 12:00:00,945.183,84.457,471.864,279.147,0.001,83.867,9.125
2016-09-08 15:00:00,935.974,91.435,6.577,278.306,0.000,81.692,9.664
2016-09-08 18:00:00,975.687,90.865,0.000,277.955,0.000,83.309,9.419
2016-09-08 21:00:00,922.866,83.556,0.000,277.663,0.000,81.914,9.426
2016-09-09 00:00:00,945.500,76.754,0.000,277.397,0.000,82.060,9.371
2016-09-09 03:00:00,924.838,73.975,569.159,277.794,0.000,82.894,9.616
2016-09-09 06:00:00,851.602,65.430,2424.547,279.745,0.000,85.646,9.139
2016-09-09 09:00:00,767.823,75.819,2121.268,279.883,0.000,86.789,8.705
2016-09-09 12:00:00,838.273,79.245,487.765,280.277,0.000,81.583,8.798
2016-09-09 15:00:00,831.508,84.504,8.510,279.614,0.000,80.638,9.379
2016-09-09 18:00:00,883.723,93.231,0.000,278.610,0.000,83.802,9.434
2016-09-09 21:00:00,998.787,89.816,0.000,278.345,0.000,80.525,10.212
2016-09-10 00:00:00,988.151,81.347,0.000,277.953,0.000,82.659,10.227
2016-09-10 03:00:00,951.670,72.214,565.302,278.487,0.000,82.988,10.241
2016-09-10 06:00:00,835.008,67.489,2503.451,280.133,0.000,88.258,9.395
2016-09-10 09:00:00,832.235,80.168,2156.708,279.202,0.001,87.870,8.865
2016-09-10 12:00:00,879.517,87.010,470.464,279.206,0.001,84.331,8.460
2016-09-10 15:00:00,931.720,89.578,5.522,279.019,0.000,84.038,9.400
2016-09-10 18:00:00,981.109,96.615,0.000,278.228,0.000,84.791,9.442
2016-09-10 21:00:00,946.290,96.919,0.000,277.691,0.000,84.152,9.161
2016-09-11 00:00:00,988.298,97.866,0.000,277.102,0.000,85.188,9.560
2016-09-11 03:00:00,953.005,90.906,487.954,277.464,0.001,85.804,9.458
2016-09-11 06:00:00,923.561,86.118,1559.802,277.950,0.002,86.417,8.911
2016-09-11 09:00:00,914.467,91.591,1343.619,277.857,0.004,84.028,8.766
2016-09-11 12:00:00,977.964,95.594,330.121,277.336,0.003,83.230,9.034
2016-09-11 15:00:00,954.288,97.990,4.514,277.160,0.001,86.739,9.069
2016-09-11 18:00:00,980.671,97.244,0.000,277.067,0.002,84.184,9.154
2016-09-11 21:00:00,962.127,94.567,0.000,276.939,0.000,83.125,9.248
2016-09-12 00:00:00,964.519,93.580,0.000,276.973,0.000,83.785,9.357
