datetime,LWIN,RH,SWIN,T,TP,WD,WS
2016-08-09 12:00:00,960.118,92.922,598.628,279.198,0.002,206.270,1.758
2016-08-09 15:00:00,954.842,99.996,30.871,278.513,0.001,198.886,1.356
2016-08-09 18:00:00,974.444,101.453,0.000,277.929,0.001,193.734,1.386
2016-08-09 21:00:00,982.228,97.550,0.000,277.699,0.002,204.683,0.645
2016-08-10 00:00:00,996.136,96.144,0.538,277.739,0.001,178.765,0.728
2016-08-10 03:00:00,964.708,91.197,272.746,278.252,0.001,188.742,1.103
2016-08-10 06:00:00,936.139,88.546,1137.277,279.362,0.002,193.977,1.517
2016-08-10 09:00:00,890.229,92.180,1670.991,279.301,0.002,194.360,1.544
2016-08-10 12:00:00,968.958,96.880,467.777,278.887,0.002,213.411,1.366
2016-08-10 15:00:00,966.273,98.877,27.879,278.702,0.001,207.429,1.329
2016-08-10 18:00:00,979.910,101.867,0.000,278.436,0.001,217.179,1.153
2016-08-10 21:00:00,990.730,101.823,0.000,277.865,0.001,220.387,0.366
2016-08-11 00:00:00,965.593,98.041,0.823,277.990,0.000,264.728,0.280
2016-08-11 03:00:00,965.494,90.663,351.754,278.893,0.000,181.600,0.235
2016-08-11 06:00:00,892.164,84.152,1240.625,279.819,0.001,202.661,1.407
2016-08-11 09:00:00,887.224,91.312,1403.966,280.152,0.002,203.503,1.878
2016-08-11 12:00:00,931.550,94.589,636.395,280.014,0.002,204.793,1.790
2016-08-11 15:00:00,985.357,100.814,20.835,278.931,0.001,215.946,1.227
2016-08-11 18:00:00,958.623,104.052,0.000,278.510,0.001,262.624,0.487
2016-08-11 21:00:00,959.674,100.862,0.000,278.270,0.000,356.696,0.596
2016-08-12 00:00:00,885.823,95.488,0.844,277.986,0.000,13.301,0.508
2016-08-12 03:00:00,905.801,80.467,539.045,279.483,0.000,77.636,0.487
2016-08-12 06:00:00,899.326,81.131,1577.806,280.589,0.001,199.059,1.021
2016-08-12 09:00:00,873.510,85.095,1778.674,280.595,0.002,208.617,1.131
2016-08-12 12:00:00,930.468,89.744,658.718,280.098,0.001,225.881,1.511
2016-08-12 15:00:00,957.745,98.303,22.215,279.248,0.000,217.318,0.591
2016-08-12 18:00:00,952.431,99.692,0.000,278.825,0.000,256.844,0.494
2016-08-12 21:00:00,948.706,98.378,0.000,278.741,0.000,293.359,0.221
2016-08-13 00:00:00,955.105,96.624,0.570,278.852,0.000,47.162,0.278
2016-08-13 03:00:00,878.535,81.858,427.053,279.668,0.000,187.308,0.283
2016-08-13 06:00:00,914.940,79.162,1323.306,280.748,0.001,195.634,1.443
2016-08-13 09:00:00,909.858,79.270,1506.908,280.984,0.001,203.097,1.428
2016-08-13 12:00:00,965.327,90.747,570.503,280.343,0.002,223.595,1.415
2016-08-13 15:00:00,987.690,95.470,23.947,279.995,0.000,218.772,0.911
2016-08-13 18:00:00,1009.860,98.963,0.000,279.121,0.000,233.671,0.483
2016-08-13 21:00:00,1005.195,97.591,0.000,278.886,0.000,245.570,0.376
2016-08-14 00:00:00,987.070,96.425,0.458,278.824,0.000,250.708,0.226
2016-08-14 03:00:00,914.372,86.124,413.639,279.377,0.000,152.460,0.395
2016-08-14 06:00:00,912.476,79.131,1267.969,280.366,0.001,201.735,1.368
2016-08-14 09:00:00,920.681,78.871,1528.981,280.563,0.002,212.253,1.117
2016-08-14 12:00:00,936.153,90.482,613.003,280.327,0.001,210.471,0.930
2016-08-14 15:00:00,871.028,96.001,26.994,279.698,0.000,207.776,0.889
2016-08-14 18:00:00,981.161,96.841,0.000,279.440,0.001,221.421,0.693
2016-08-14 21:00:00,973.392,98.663,0.000,278.871,0.001,223.963,0.597
2016-08-15 00:00:00,982.255,93.422,0.345,278.771,0.000,201.542,0.761
2016-08-15 03:00:00,955.196,87.179,347.901,279.410,0.001,183.472,0.851
2016-08-15 06:00:00,944.302,82.282,993.865,280.328,0.002,194.605,1.504
2016-08-15 09:00:00,918.598,90.317,1530.739,279.822,0.002,199.517,1.515
2016-08-15 12:00:00,970.532,91.110,527.862,279.665,0.003,208.359,0.571
2016-08-15 15:00:00,936.955,93.543,23.305,279.144,0.001,201.510,0.814
2016-08-15 18:00:00,979.578,100.406,0.000,278.342,0.000,188.758,0.830
2016-08-15 21:00:00,971.072,100.290,0.000,278.322,0.001,124.461,0.341
2016-08-16 00:00:00,949.683,97.314,0.344,278.864,0.000,104.844,0.305
2016-08-16 03:00:00,851.151,90.078,417.856,278.881,0.000,165.287,0.691
2016-08-16 06:00:00,856.760,87.469,1465.957,279.894,0.001,199.341,1.767
2016-08-16 09:00:00,901.016,92.761,1488.607,279.599,0.002,216.462,1.094
2016-08-16 12:00:00,1008.659,91.687,542.251,279.255,0.003,207.978,1.490
2016-08-16 15:00:00,961.458,97.514,14.412,278.883,0.001,202.749,0.809
2016-08-16 18:00:00,956.115,99.085,0.000,278.436,0.001,208.479,1.053
2016-08-16 21:00:00,1008.256,99.304,0.000,277.908,0.001,203.558,0.534
2016-08-17 00:00:00,968.078,93.037,0.306,277.990,0.000,356.010,0.445
2016-08-17 03:00:00,872.758,87.547,414.470,278.658,0.000,244.723,0.493
2016-08-17 06:00:00,879.735,79.896,1376.070,279.940,0.001,216.263,1.198
2016-08-17 09:00:00,911.392,92.819,1535.614,279.642,0.002,217.202,1.217
2016-08-17 12:00:00,965.870,94.435,575.373,279.787,0.001,227.282,0.815
2016-08-17 15:00:00,965.240,96.475,21.175,278.843,0.001,222.134,1.070
2016-08-17 18:00:00,955.528,100.885,0.000,278.561,0.000,261.457,0.287
2016-08-17 21:00:00,944.352,96.894,0.000,278.481,0.000,318.431,0.532
2016-08-18 00:00:00,909.163,94.467,0.340,278.629,0.000,17.886,0.962
2016-08-18 03:00:00,873.304,87.381,406.218,279.229,0.000,72.060,0.683
2016-08-18 06:00:00,852.608,84.023,1443.473,279.822,0.001,188.416,1.116
2016-08-18 09:00:00,820.787,85.468,1461.530,280.656,0.001,206.140,1.235
2016-08-18 12:00:00,910.711,91.857,617.978,279.613,0.001,203.334,0.642
2016-08-18 15:00:00,940.037,93.392,21.289,279.373,0.000,210.133,0.580
2016-08-18 18:00:00,910.868,97.136,0.000,278.803,0.000,236.049,0.109
2016-08-18 21:00:00,946.265,96.094,0.000,278.064,0.000,62.953,0.118
2016-08-19 00:00:00,933.431,92.855,0.301,277.572,0.000,135.580,0.173
2016-08-19 03:00:00,953.884,87.827,406.856,278.816,0.000,73.984,0.391
2016-08-19 06:00:00,836.767,81.733,1701.528,280.623,0.001,192.644,1.492
2016-08-19 09:00:00,903.327,85.448,1654.178,280.741,0.001,196.945,1.048
2016-08-19 12:00:00,965.942,89.548,576.416,279.189,0.002,203.868,1.287
2016-08-19 15:00:00,983.995,95.133,17.163,278.992,0.000,307.874,0.096
2016-08-19 18:00:00,973.994,96.191,0.000,279.029,0.000,129.164,0.384
2016-08-19 21:00:00,956.653,97.533,0.000,278.559,0.000,59.338,0.491
2016-08-20 00:00:00,896.756,91.347,0.293,278.709,0.000,68.591,0.652
2016-08-20 03:00:00,905.776,73.970,407.429,279.895,0.000,99.738,0.697
2016-08-20 06:00:00,844.843,67.900,2066.503,281.282,0.000,183.353,1.476
2016-08-20 09:00:00,799.729,70.333,1995.825,281.417,0.000,195.929,1.452
2016-08-20 12:00:00,802.918,79.987,737.723,280.693,0.000,219.190,1.170
2016-08-20 15:00:00,889.402,91.884,23.229,279.540,0.000,243.396,0.071
2016-08-20 18:00:00,826.539,94.989,0.000,278.891,0.000,12.107,0.358
2016-08-20 21:00:00,834.680,90.496,0.000,278.931,0.000,30.894,0.598
2016-08-21 00:00:00,853.855,82.259,0.284,279.696,0.000,43.846,0.926
2016-08-21 03:00:00,841.165,68.550,494.959,280.048,0.000,109.013,0.581
2016-08-21 06:00:00,751.841,62.748,2080.407,281.733,0.000,204.203,1.606
2016-08-21 09:00:00,839.164,80.154,1951.145,281.243,0.001,212.933,1.661
2016-08-21 12:00:00,892.182,89.512,704.335,280.213,0.001,219.681,0.728
2016-08-21 15:00:00,953.075,96.498,16.251,279.744,0.001,204.204,0.351
2016-08-21 18:00:00,899.887,101.529,0.000,279.254,0.000,346.756,0.294
2016-08-21 21:00:00,876.762,98.594,0.000,279.258,0.001,301.487,0.432
2016-08-22 00:00:00,935.864,93.973,0.187,278.637,0.000,23.305,0.527
2016-08-22 03:00:00,922.373,83.817,430.634,279.457,0.000,3.466,0.610
2016-08-22 06:00:00,884.041,90.110,1986.450,280.754,0.001,205.255,1.349
2016-08-22 09:00:00,914.520,84.931,1696.578,280.567,0.002,218.360,1.590
2016-08-22 12:00:00,978.433,90.887,442.932,279.430,0.003,199.365,0.591
2016-08-22 15:00:00,953.478,95.933,16.811,278.872,0.000,1.985,0.188
2016-08-22 18:00:00,917.481,94.821,0.000,279.033,0.000,68.139,0.230
2016-08-22 21:00:00,854.747,96.853,0.000,278.448,0.000,47.133,0.496
2016-08-23 00:00:00,890.178,92.463,0.180,278.468,0.000,69.292,0.650
2016-08-23 03:00:00,904.420,88.345,488.214,278.378,0.000,114.326,0.569
2016-08-23 06:00:00,910.742,79.865,1978.677,279.852,0.001,197.848,1.113
2016-08-23 09:00:00,842.952,80.965,1835.293,280.945,0.001,204.311,1.435
2016-08-23 12:00:00,919.061,91.184,594.453,279.690,0.002,218.868,1.172
2016-08-23 15:00:00,932.116,94.817,16.956,278.907,0.000,207.323,0.351
2016-08-23 18:00:00,876.793,98.064,0.000,278.144,0.000,337.531,0.408
2016-08-23 21:00:00,976.526,91.629,0.000,278.179,0.000,104.539,0.175
2016-08-24 00:00:00,950.984,89.129,0.171,277.841,0.000,143.664,0.189
2016-08-24 03:00:00,903.774,80.537,484.357,278.749,0.000,200.365,0.072
2016-08-24 06:00:00,790.610,81.126,2013.081,280.085,0.001,201.767,1.425
2016-08-24 09:00:00,938.618,89.010,1343.863,279.938,0.003,214.382,1.318
2016-08-24 12:00:00,922.569,89.493,590.301,278.982,0.002,207.005,0.766
2016-08-24 15:00:00,969.983,92.159,15.495,278.917,0.000,172.519,0.174
2016-08-24 18:00:00,900.815,104.365,0.000,278.555,0.000,201.762,0.216
2016-08-24 21:00:00,955.853,96.265,0.000,278.173,0.001,180.890,0.511
2016-08-25 00:00:00,943.007,97.449,0.108,277.403,0.000,175.358,0.589
2016-08-25 03:00:00,908.078,89.737,421.935,278.062,0.000,194.381,0.727
2016-08-25 06:00:00,868.085,83.172,1854.574,279.517,0.001,206.078,1.557
2016-08-25 09:00:00,888.460,84.518,2297.725,279.906,0.002,223.774,1.367
2016-08-25 12:00:00,874.988,94.457,924.819,279.058,0.001,212.731,1.023
2016-08-25 15:00:00,869.725,97.283,18.389,278.448,0.000,197.911,0.618
2016-08-25 18:00:00,915.777,100.533,0.000,277.801,0.000,192.393,0.598
2016-08-25 21:00:00,964.922,93.461,0.000,277.463,0.000,298.220,0.219
2016-08-26 00:00:00,951.450,92.517,0.075,276.947,0.000,215.777,0.173
2016-08-26 03:00:00,853.898,86.569,474.924,277.944,0.000,158.579,0.892
2016-08-26 06:00:00,920.366,76.261,1900.018,279.491,0.001,195.202,1.721
2016-08-26 09:00:00,906.539,89.391,2177.191,279.329,0.003,209.016,1.698
2016-08-26 12:00:00,888.066,89.600,856.916,278.535,0.001,221.420,0.340
2016-08-26 15:00:00,911.976,94.817,16.451,278.124,0.000,189.773,0.425
2016-08-26 18:00:00,862.729,102.015,0.000,277.492,0.000,150.876,0.303
2016-08-26 21:00:00,926.048,103.914,0.000,276.834,0.000,191.525,0.738
2016-08-27 00:00:00,958.505,97.813,0.067,276.822,0.000,194.877,0.285
2016-08-27 03:00:00,884.787,84.014,472.526,277.704,0.000,182.175,0.767
2016-08-27 06:00:00,794.772,76.481,1964.396,278.677,0.001,203.257,1.690
2016-08-27 09:00:00,857.758,82.230,2193.498,279.322,0.001,211.399,1.687
2016-08-27 12:00:00,929.672,89.241,885.476,278.966,0.001,218.959,0.736
2016-08-27 15:00:00,825.811,93.988,17.509,278.492,0.000,222.977,0.234
2016-08-27 18:00:00,795.175,95.978,0.000,277.411,0.000,222.135,0.404
2016-08-27 21:00:00,926.993,95.532,0.000,276.475,0.000,274.419,0.065
2016-08-28 00:00:00,938.169,91.425,0.058,275.838,0.000,44.511,0.174
2016-08-28 03:00:00,925.194,79.449,456.150,277.295,0.000,28.913,0.395
2016-08-28 06:00:00,820.989,66.089,1956.743,279.695,0.000,208.906,1.227
2016-08-28 09:00:00,784.043,76.920,2315.774,279.883,0.000,208.845,1.234
2016-08-28 12:00:00,832.154,85.157,888.877,279.618,0.001,225.759,1.185
2016-08-28 15:00:00,858.999,96.980,15.091,278.603,0.000,266.893,0.310
2016-08-28 18:00:00,909.762,105.672,0.000,277.706,0.000,284.049,0.417
2016-08-28 21:00:00,859.526,100.991,0.000,277.432,0.000,1.064,0.657
2016-08-29 00:00:00,954.928,90.465,0.038,277.199,0.000,8.796,0.775
2016-08-29 03:00:00,923.175,90.961,434.927,277.393,0.000,18.419,0.533
2016-08-29 06:00:00,868.008,69.302,1952.562,280.438,0.000,221.761,1.057
2016-08-29 09:00:00,813.726,76.046,1693.013,280.389,0.001,209.970,1.250
2016-08-29 12:00:00,849.717,88.878,646.924,279.662,0.000,231.648,1.089
2016-08-29 15:00:00,934.618,93.626,13.063,278.970,0.000,223.539,0.642
2016-08-29 18:00:00,877.207,101.412,0.000,277.990,0.000,240.985,0.163
2016-08-29 21:00:00,971.186,103.293,0.000,277.578,0.000,233.542,0.369
2016-08-30 00:00:00,895.423,101.507,0.010,277.444,0.000,41.411,0.316
2016-08-30 03:00:00,830.339,89.132,378.969,278.538,0.000,128.616,0.534
2016-08-30 06:00:00,785.619,83.286,1387.990,278.997,0.001,192.550,1.435
2016-08-30 09:00:00,914.966,80.780,1183.430,279.315,0.002,209.264,1.719
2016-08-30 12:00:00,908.224,91.651,513.729,279.082,0.001,210.135,1.466
2016-08-30 15:00:00,928.860,98.562,11.326,278.218,0.000,189.113,0.729
2016-08-30 18:00:00,952.023,103.277,0.000,277.845,0.001,187.483,1.226
2016-08-30 21:00:00,978.776,103.406,0.000,277.557,0.001,205.138,0.951
2016-08-31 00:00:00,970.738,101.447,0.000,277.579,0.002,201.582,0.692
2016-08-31 03:00:00,967.155,97.730,218.413,278.191,0.001,211.692,0.637
2016-08-31 06:00:00,958.357,97.493,1019.207,279.118,0.001,218.460,1.302
2016-08-31 09:00:00,934.385,91.585,1308.372,279.028,0.002,208.352,0.792
2016-08-31 12:00:00,899.705,90.177,505.776,278.973,0.000,218.232,0.885
2016-08-31 15:00:00,898.363,99.068,12.236,278.347,0.000,214.466,0.883
2016-08-31 18:00:00,865.037,102.341,0.000,277.870,0.000,242.783,0.368
2016-08-31 21:00:00,960.654,97.196,0.000,277.486,0.000,208.739,0.086
2016-09-01 00:00:00,1015.242,93.765,0.000,279.453,0.000,83.696,9.275
2016-09-01 03:00:00,957.370,83.742,320.793,280.670,0.000,81.732,9.184
2016-09-01 06:00:00,930.758,82.477,1241.401,281.643,0.001,87.228,8.595
2016-09-01 09:00:00,910.628,91.562,1472.558,281.553,0.001,86.465,8.368
2016-09-01 12:00:00,978.559,95.793,428.138,280.990,0.001,82.437,8.586
2016-09-01 15:00:00,885.897,95.235,12.876,280.357,0.000,83.580,9.332
2016-09-01 18:00:00,993.961,94.927,0.000,280.127,0.000,82.409,9.285
2016-09-01 21:00:00,985.948,95.799,0.000,279.840,0.000,81.858,9.279
2016-09-02 00:00:00,899.550,93.669,0.000,279.599,0.000,81.349,9.177
2016-09-02 03:00:00,951.717,85.126,383.338,280.495,0.000,80.805,9.344
2016-09-02 06:00:00,853.077,76.477,1364.459,282.109,0.001,86.738,8.760
2016-09-02 09:00:00,879.670,87.998,1480.131,281.819,0.001,86.452,8.916
2016-09-02 12:00:00,986.819,94.104,521.697,281.760,0.001,86.941,8.775
2016-09-02 15:00:00,1035.584,93.564,7.606,281.252,0.001,84.272,9.122
2016-09-02 18:00:00,1042.693,95.713,0.000,280.551,0.003,80.544,9.235
2016-09-02 21:00:00,1063.402,96.127,0.000,280.889,0.002,79.892,9.647
2016-09-03 00:00:00,1016.978,92.771,0.000,280.561,0.001,83.124,9.470
2016-09-03 03:00:00,951.365,88.870,365.032,280.962,0.001,84.984,9.415
2016-09-03 06:00:00,966.961,86.551,1205.221,281.533,0.002,87.746,8.924
2016-09-03 09:00:00,1002.246,89.433,1171.861,281.726,0.002,87.429,8.623
2016-09-03 12:00:00,1013.239,95.962,479.554,281.130,0.001,85.673,8.796
2016-09-03 15:00:00,1020.428,96.535,6.931,280.813,0.000,85.570,9.500
2016-09-03 18:00:00,1015.063,97.218,0.000,280.405,0.000,84.867,9.767
2016-09-03 21:00:00,1005.563,98.563,0.000,279.716,0.002,83.724,10.295
2016-09-04 00:00:00,995.937,99.347,0.000,279.254,0.003,85.528,9.999
2016-09-04 03:00:00,1017.725,96.725,244.498,279.230,0.004,85.311,10.118
2016-09-04 06:00:00,978.121,101.466,846.267,279.579,0.003,84.835,9.716
2016-09-04 09:00:00,1000.659,93.070,703.849,280.591,0.001,85.678,9.516
2016-09-04 12:00:00,991.711,89.301,388.942,280.702,0.001,83.414,9.102
2016-09-04 15:00:00,979.885,92.706,8.145,280.282,0.000,84.096,9.790
2016-09-04 18:00:00,909.741,98.076,0.000,279.828,0.000,83.184,9.488
2016-09-04 21:00:00,964.040,95.608,0.000,279.329,0.000,81.744,9.912
2016-09-05 00:00:00,1008.450,91.986,0.000,279.508,0.000,83.082,9.670
2016-09-05 03:00:00,946.406,83.135,381.621,280.367,0.000,84.045,9.323
2016-09-05 06:00:00,896.484,86.152,1432.459,281.205,0.000,87.896,9.224
2016-09-05 09:00:00,945.296,92.535,1304.222,281.487,0.001,87.107,8.861
2016-09-05 12:00:00,958.251,89.996,462.883,281.083,0.001,87.127,8.876
2016-09-05 15:00:00,954.570,94.747,7.650,280.178,0.000,83.526,9.689
2016-09-05 18:00:00,969.948,96.124,0.000,279.272,0.000,83.322,9.725
2016-09-05 21:00:00,1008.328,94.613,0.000,279.180,0.000,82.600,9.741
2016-09-06 00:00:00,1014.812,91.783,0.000,279.117,0.000,82.943,9.469
2016-09-06 03:00:00,942.139,82.890,376.478,280.042,0.000,82.476,9.335
2016-09-06 06:00:00,899.846,85.576,1170.840,280.353,0.001,86.258,9.053
2016-09-06 09:00:00,956.861,95.569,1233.766,280.747,0.001,86.549,8.714
2016-09-06 12:00:00,1006.273,97.221,439.747,280.483,0.001,85.650,9.079
2016-09-06 15:00:00,1018.206,99.525,6.171,280.172,0.000,84.415,9.547
2016-09-06 18:00:00,985.484,100.503,0.000,279.993,0.000,82.578,9.552
2016-09-06 21:00:00,975.153,100.737,0.000,279.564,0.000,83.890,8.993
2016-09-07 00:00:00,1025.082,97.608,0.000,279.491,0.000,83.670,9.664
2016-09-07 03:00:00,909.948,92.056,376.378,279.551,0.000,84.195,9.412
2016-09-07 06:00:00,980.527,84.499,1126.786,280.582,0.001,88.710,9.161
2016-09-07 09:00:00,954.585,90.276,1432.287,281.089,0.002,85.129,8.945
2016-09-07 12:00:00,988.017,92.246,444.258,280.001,0.001,85.599,8.949
2016-09-07 15:00:00,982.494,101.180,5.288,279.535,0.000,85.014,9.416
2016-09-07 18:00:00,945.937,98.875,0.000,279.519,0.000,82.092,9.505
2016-09-07 21:00:00,955.810,96.423,0.000,279.002,0.000,82.253,9.501
2016-09-08 00:00:00,958.390,93.428,0.000,278.791,0.000,81.714,9.689
2016-09-08 03:00:00,952.568,88.690,371.522,279.578,0.000,83.532,9.501
2016-09-08 06:00:00,873.177,79.129,1359.657,280.856,0.001,87.510,9.176
2016-09-08 09:00:00,844.327,79.331,1526.595,281.513,0.000,84.997,8.839
2016-09-08 12:00:00,973.179,86.528,419.434,281.028,0.001,83.565,9.228
2016-09-08 15:00:00,960.901,95.895,5.846,279.937,0.000,81.977,9.736
2016-09-08 18:00:00,995.017,98.170,0.000,279.093,0.000,82.824,9.679
2016-09-08 21:00:00,948.936,89.062,0.000,279.363,0.000,82.068,9.636
2016-09-09 00:00:00,966.599,82.458,0.000,278.707,0.000,81.635,9.675
2016-09-09 03:00:00,944.266,82.446,418.849,278.941,0.000,81.784,9.797
2016-09-09 06:00:00,878.213,68.926,1874.625,281.661,0.000,86.382,9.042
2016-09-09 09:00:00,792.334,78.940,1546.276,281.841,0.000,87.434,8.766
2016-09-09 12:00:00,863.465,90.270,433.569,281.915,0.000,82.650,8.856
2016-09-09 15:00:00,854.880,94.585,7.565,281.164,0.000,80.714,9.567
2016-09-09 18:00:00,911.495,98.837,0.000,280.513,0.000,83.084,9.667
2016-09-09 21:00:00,1027.572,96.432,0.000,280.084,0.000,81.123,10.205
2016-09-10 00:00:00,1016.934,90.346,0.000,279.644,0.000,81.834,10.268
2016-09-10 03:00:00,978.314,78.487,415.047,280.145,0.000,82.073,10.275
2016-09-10 06:00:00,860.608,71.140,1877.256,282.004,0.000,88.497,9.327
2016-09-10 09:00:00,859.579,82.830,1600.287,281.251,0.000,87.567,8.767
2016-09-10 12:00:00,906.438,86.975,418.190,281.194,0.001,83.326,8.710
2016-09-10 15:00:00,960.951,89.111,4.909,281.072,0.000,83.470,9.524
2016-09-10 18:00:00,1012.323,97.399,0.000,280.282,0.000,83.843,9.398
2016-09-10 21:00:00,977.002,98.822,0.000,279.754,0.000,84.467,9.134
2016-09-11 00:00:00,1020.887,98.991,0.000,279.217,0.000,85.597,9.596
2016-09-11 03:00:00,979.207,91.442,377.610,279.238,0.001,84.246,9.658
2016-09-11 06:00:00,950.643,82.531,989.598,279.943,0.002,86.286,9.049
2016-09-11 09:00:00,943.204,92.307,964.625,279.876,0.003,83.705,9.027
2016-09-11 12:00:00,1006.457,96.506,293.441,279.209,0.002,82.644,9.372
2016-09-11 15:00:00,981.743,97.654,4.012,279.032,0.001,85.147,9.388
2016-09-11 18:00:00,1010.559,97.415,0.000,279.040,0.001,83.776,9.346
2016-09-11 21:00:00,990.867,95.281,0.000,278.860,0.000,83.542,9.419
2016-09-12 00:00:00,995.425,92.221,0.000,279.078,0.000,83.358,9.424
